日期,场景ID,场景名字,原二级场景ID,原二级场景名字,计划ID,计划名字,单元ID,单元名字,主体ID,主体类型,主体名称,展现量,点击量,花费,点击率,平均点击花费,千次展现花费,总预售成交金额,总预售成交笔数,直接预售成交金额,直接预售成交笔数,间接预售成交金额,间接预售成交笔数,直接成交金额,间接成交金额,总成交金额,总成交笔数,直接成交笔数,间接成交笔数,点击转化率,投入产出比,总成交成本,总购物车数,直接购物车数,间接购物车数,加购率,收藏宝贝数,收藏店铺数,店铺收藏成本,总收藏加购数,总收藏加购成本,宝贝收藏加购数,宝贝收藏加购成本,总收藏数,宝贝收藏成本,宝贝收藏率,加购成本,拍下订单笔数,拍下订单金额,直接收藏宝贝数,间接收藏宝贝数,优惠券领取量,购物金充值笔数,购物金充值金额,旺旺咨询量,引导访问量,引导访问人数,引导访问潜客数,引导访问潜客占比,入会率,入会量,引导访问率,深度访问量,平均访问页面数,成交新客数,成交新客占比,会员首购人数,会员成交金额,会员成交笔数,成交人数,人均成交笔数,人均成交金额,曝光新客数,进店新客数,加购新客数,收藏新客数,新客支付金额,新客点击率,新客成交转化率,自然流量转化金额,自然流量曝光量
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70821178732,保温饭盒上班族小学生专用一年级儿童餐盘食堂打饭碗分格便当餐盒,679889303730,商品,保温饭盒上班族小学生专用一年级儿童餐盘食堂打饭碗分格便当餐盒,797,53,26.25,0.0665,0.50,32.94,0.00,0,0.00,0,0.00,0,256.62,0.00,256.62,7,7,0,0.13208,9.78,3.75,11,11,0,0.20755,0,0,,11,2.39,11,2.39,0,,0,2.39,8,1192.00,0,0,0,0,0.00,1,87,45,30,0.66667,0,0,0.10916,35,2,3,0.6,0,26.81,1,5,1,51.32,559,45,6,0,200.03,0.06345,0.1087,87.62,2320
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70821124822,儿童水杯女学生便携上学专用吸管杯子男孩幼儿园水壶夏季2024新款,782791042668,商品,儿童水杯女学生便携上学专用吸管杯子男孩幼儿园水壶夏季2024新款,101,6,3.31,0.05941,0.55,32.77,0.00,0,0.00,0,0.00,0,36.78,39.90,76.68,2,1,1,0.33333,23.17,1.66,0,0,0,0,0,0,,0,,0,,0,,0,,2,258.00,0,0,0,0,0.00,0,23,6,4,0.66667,0,0,0.22772,17,4,2,1,0,0.00,0,2,1,38.34,67,6,0,0,76.68,0.06818,0.33333,26.54,1013
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70821080909,蛋仔派对儿童水杯双饮杯子男孩小学生上学专用2024新款女水壶夏季,800351628092,商品,蛋仔派对儿童水杯双饮杯子男孩小学生上学专用2024新款女水壶夏季,272,11,9.63,0.04044,0.88,35.40,0.00,0,0.00,0,0.00,0,59.78,79.80,139.58,2,1,1,0.18182,14.49,4.82,1,0,1,0.09091,0,0,,1,9.63,1,9.63,0,,0,9.63,2,528.00,0,0,0,0,0.00,2,29,9,6,0.66667,0,0,0.10662,18,3,1,1,0,0.00,0,1,2,139.58,192,9,1,0,139.58,0.04603,0.18182,52.89,584
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70786350330,蛋仔派对儿童水杯吸管双饮杯子小学生上学专用大肚杯男孩水壶夏季,799744844933,商品,蛋仔派对儿童水杯吸管双饮杯子小学生上学专用大肚杯男孩水壶夏季,155,6,3.10,0.03871,0.52,20.00,0.00,0,0.00,0,0.00,0,49.90,0.00,49.90,1,1,0,0.16667,16.10,3.10,0,0,0,0,0,0,,0,,0,,0,,0,,1,129.00,0,0,0,0,0.00,0,7,4,2,0.5,0,0,0.04516,3,2,1,1,0,0.00,0,1,1,49.90,100,6,0,0,49.90,0.04032,0.2,11.79,539
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70779515424,迪士尼草莓熊双饮儿童水杯女生吸管杯子学生上学专用女孩水壶夏季,765757912586,商品,迪士尼草莓熊双饮儿童水杯女生吸管杯子学生上学专用女孩水壶夏季,63,3,0.65,0.04762,0.22,10.32,0.00,0,0.00,0,0.00,0,0.00,100.01,100.01,1,0,1,0.33333,153.86,0.65,1,0,1,0.33333,0,0,,1,0.65,1,0.65,0,,0,0.65,1,199.00,0,0,0,0,0.00,0,33,3,2,0.66667,0,0,0.52381,30,11,1,1,0,0.00,0,1,1,100.01,43,3,1,0,100.01,0.05556,0.33333,43.67,556
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70762613260,大号大容量保温杯女生2024新款水杯子便携外出斜挎316不锈钢水,749610455418,商品,大容量保温杯女生2023新款水杯子便携外出斜挎冬季316不锈钢水壶,348,19,22.57,0.0546,1.19,64.86,0.00,0,0.00,0,0.00,0,119.80,54.90,174.70,3,2,1,0.15789,7.74,7.52,7,5,2,0.36842,2,0,,9,2.51,9,2.51,2,11.29,0.10526,3.22,3,547.00,1,1,0,0,0.00,0,39,15,12,0.8,0,0,0.11207,19,3,1,0.5,0,0.00,0,2,2,87.35,229,15,4,0,59.90,0.05079,0.0625,169.82,2297
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70738866644,玻璃杯女2024新款高颜值吸管豆浆水杯便携咖啡杯子可爱随行杯夏天,774842862003,商品,玻璃杯女2024新款高颜值吸管豆浆水杯便携咖啡杯子可爱随行杯夏天,625,46,28.37,0.0736,0.62,45.39,0.00,0,0.00,0,0.00,0,59.80,221.40,281.20,4,2,2,0.08696,9.91,7.09,10,0,10,0.21739,1,0,,11,2.58,11,2.58,1,28.37,0.02174,2.84,10,1837.00,1,0,7,0,0.00,0,113,34,26,0.76471,0,0,0.1808,67,3,1,0.33333,0,0.00,0,3,1,93.73,403,34,1,1,29.90,0.07092,0.025,81.65,2773
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70738860642,奥特曼儿童水杯男孩小学生双饮吸管杯子上学专用幼儿园夏天水壶瓶,725386476392,商品,奥特曼儿童水杯男孩小学生双饮吸管杯子上学专用幼儿园夏季水壶瓶,280,11,5.51,0.03929,0.50,19.68,0.00,0,0.00,0,0.00,0,149.66,0.00,149.66,3,3,0,0.27273,27.16,1.84,1,1,0,0.09091,1,0,,2,2.76,2,2.76,1,5.51,0.09091,5.51,3,597.00,1,0,0,0,0.00,0,26,11,9,0.81818,0,0,0.09286,14,2,3,1,0,0.00,0,3,1,49.89,192,11,1,1,149.66,0.04564,0.27273,145.64,1211
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70738844704,大容量水杯女生塑料杯高颜值运动便携2024新款泡茶水分离杯子夏天,770446015937,商品,大容量水杯女生塑料杯高颜值运动便携2024新款泡茶水分离杯子夏天,328,10,8.19,0.03049,0.82,24.97,0.00,0,0.00,0,0.00,0,0.00,39.90,39.90,1,0,1,0.1,4.87,8.19,0,0,0,0,0,0,,0,,0,,0,,0,,1,149.00,0,0,0,0,0.00,0,22,10,7,0.7,0,0,0.06707,12,2,1,1,0,0.00,0,1,1,39.90,239,10,0,0,39.90,0.03584,0.1,9.63,394
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,70727295848,大容量水杯女士高颜值2024新款塑料男生泡茶杯子便携运动水壶夏天,773987298091,商品,大容量水杯女士高颜值2024新款塑料男生泡茶杯子便携运动水壶夏天,997,50,35.31,0.05015,0.71,35.42,0.00,0,0.00,0,0.00,0,303.90,0.00,303.90,7,7,0,0.14,8.61,5.04,7,7,0,0.14,4,0,,11,3.21,11,3.21,4,8.83,0.08,5.04,7,1043.00,4,0,7,0,0.00,2,99,47,37,0.78723,0,0,0.0993,49,2,5,0.83333,0,0.00,0,6,1,50.65,715,47,5,3,259.00,0.05094,0.13043,97.55,3524
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69711489039,316保温杯女新款2024男生水杯子儿童小学生上学专用男孩运动水壶,745722039090,商品,保温杯女生高颜值新款2023秋冬季男生水杯子儿童学生上学专用水壶,102,4,3.24,0.03922,0.81,31.76,0.00,0,0.00,0,0.00,0,39.90,0.00,39.90,1,1,0,0.25,12.31,3.24,0,0,0,0,0,0,,0,,0,,0,,0,,1,129.00,0,0,0,0,0.00,0,5,4,4,1,0,0,0.04902,1,1,1,1,0,0.00,0,1,1,39.90,67,4,0,0,39.90,0.04545,0.25,17.08,384
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69640729093,三丽鸥库洛米保温杯双饮高颜值儿童水杯子女孩小学生上学专用水壶,754716553690,商品,三丽鸥库洛米保温杯女生高颜值2023新款儿童水杯女孩学生上学专用,160,7,6.11,0.04375,0.87,38.19,0.00,0,0.00,0,0.00,0,274.68,0.00,274.68,3,3,0,0.42857,44.96,2.04,2,2,0,0.28571,1,0,,3,2.04,3,2.04,1,6.11,0.14286,3.06,3,597.00,1,0,0,0,0.00,4,7,4,4,1,0,0,0.04375,1,2,3,1,0,0.00,0,3,1,91.56,101,5,2,1,274.68,0.05036,0.42857,75.29,1539
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69477008032,迪士尼草莓熊保温杯女生高颜值2024新款儿童水杯女孩学生上学专用,746720528548,商品,迪士尼草莓熊保温杯女生高颜值2024新款儿童水杯女孩学生上学专用,251,7,2.24,0.02789,0.32,8.92,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,10,6,6,1,0,0,0.03984,3,2,0,,0,0.00,0,0,,,138,6,0,0,0.00,0.03483,0,0.19,13
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69450168345,超长保温饭盒上班族可微波炉加热带饭桶多层便当盒小学生专用餐盒,743658864782,商品,超长保温饭盒上班族可微波炉加热带饭桶多层便当盒小学生专用餐盒,1122,51,25.66,0.04545,0.50,22.87,0.00,0,0.00,0,0.00,0,209.58,79.90,289.48,5,4,1,0.09804,11.28,5.13,11,8,3,0.21569,4,0,,15,1.71,15,1.71,4,6.42,0.07843,2.33,7,401212.00,4,0,0,0,0.00,6,131,42,35,0.83333,0,0,0.11676,80,3,4,0.8,0,0.00,0,5,1,57.90,821,42,8,4,209.58,0.0466,0.08333,152.18,3555
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69359752825,不锈钢超长保温饭盒冬天上班族便携带饭桶手提24小时便当盒汤壶碗,693830220783,商品,不锈钢超长保温饭盒冬天上班族便携带饭桶手提24小时便当盒汤壶碗,3235,306,170.91,0.09459,0.56,52.83,0.00,0,0.00,0,0.00,0,1445.81,325.60,1771.41,25,20,5,0.0817,10.36,6.84,36,29,7,0.11765,7,0,,43,3.97,43,3.97,7,24.42,0.02288,4.75,26,5174.00,4,3,0,0,0.00,14,683,255,220,0.86275,0,0,0.21113,378,3,21,0.875,0,0.00,0,24,1,73.81,2489,256,27,4,1581.71,0.09709,0.07483,597.96,8783
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69345481225,多层保温饭盒上班族学生专用可微波炉加热带饭桶大容量便当盒餐盒,740423777764,商品,超长保温饭盒上班族可微波炉加热带饭桶冬季便当盒餐盒小学生专用,2844,276,165.63,0.09705,0.60,58.24,0.00,0,0.00,0,0.00,0,1111.46,120.70,1232.16,26,22,4,0.0942,7.44,6.37,32,29,3,0.11594,10,0,,42,3.94,42,3.94,10,16.56,0.03623,5.18,28,5303.00,9,1,0,0,0.00,11,489,241,207,0.85892,0,0,0.17194,211,2,24,1,0,0.00,0,24,1,51.34,2272,241,27,8,1232.16,0.09824,0.09701,335.94,7034
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69123392058,三丽鸥库洛米儿童保温杯女小学生水杯子女孩上学专用水壶2024新款,735478522484,商品,三丽鸥库洛米儿童保温杯女食品级316小学生水杯女孩上学专用冬季,164,5,12.11,0.03049,2.42,73.84,0.00,0,0.00,0,0.00,0,0.00,66.70,66.70,2,0,2,0.4,5.51,6.06,1,0,1,0.2,32,0,,33,0.37,33,0.37,32,0.38,6.4,12.11,2,148.90,1,31,0,0,0.00,1,11,4,3,0.75,0,0,0.06707,6,3,0,0,0,0.00,0,1,2,66.70,103,4,0,1,0.00,0.02721,0,60.99,1804
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69009506127,迪士尼草莓熊儿童水杯学生上学专用双饮吸管杯2024新款女水壶夏天,713589653351,商品,迪士尼草莓熊儿童水杯学生上学专用双饮吸管杯2024新款女水壶夏天,172,8,2.03,0.04651,0.25,11.80,0.00,0,0.00,0,0.00,0,0.00,35.91,35.91,1,0,1,0.125,17.69,2.03,1,0,1,0.125,0,0,,1,2.03,1,2.03,0,,0,2.03,1,129.00,0,0,0,0,0.00,2,10,8,7,0.875,0,0,0.05814,2,1,0,0,0,35.91,1,1,1,35.91,137,8,0,0,0.00,0.04545,0,35.60,786
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,69009123634,保温饭盒上班族小学生专用带饭桶可微波炉加热多层便携便当盒餐盒,726635389726,商品,保温饭盒冬季上班族小学生专用带饭桶可微波炉加热多层便当盒餐盒,893,44,38.83,0.04927,0.88,43.48,0.00,0,0.00,0,0.00,0,136.60,242.40,379.00,9,3,6,0.20455,9.76,4.31,12,5,7,0.27273,4,0,,16,2.43,16,2.43,4,9.71,0.09091,3.24,9,1361.00,1,3,0,0,0.00,4,74,41,30,0.73171,0,0,0.08287,30,2,4,0.66667,0,0.00,0,6,2,63.17,642,41,5,0,186.50,0.05006,0.10256,104.07,1646
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,68816232436,316不锈钢咖啡保温杯女生高颜值可乐水杯子男随行杯便携2024新款,715324123119,商品,316不锈钢咖啡保温杯女生高颜值可乐水杯子男随行杯便携2024新款,1791,30,21.25,0.01675,0.71,11.86,0.00,0,0.00,0,0.00,0,59.80,59.70,119.50,4,2,2,0.13333,5.62,5.31,7,5,2,0.23333,2,0,,9,2.36,9,2.36,2,10.63,0.06667,3.04,6,594.00,1,1,0,0,0.00,0,68,25,18,0.72,0,0,0.03797,39,3,3,0.75,0,0.00,0,4,1,29.88,1325,27,1,2,89.60,0.01623,0.11111,101.86,1366
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,68804706501,不锈钢保温饭盒儿童小学生专用初中一年级餐盘分格便当餐盒上班族,675934150888,商品,不锈钢保温饭盒儿童小学生专用初中一年级餐盘分格便当餐盒上班族,591,40,32.34,0.06768,0.81,54.72,0.00,0,0.00,0,0.00,0,159.58,64.90,224.48,4,3,1,0.1,6.94,8.09,7,5,2,0.175,1,0,,8,4.04,8,4.04,1,32.34,0.025,4.62,4,426.00,1,0,0,0,0.00,3,76,28,24,0.85714,0,0,0.1286,36,3,4,1,0,0.00,0,4,1,56.12,479,28,5,1,224.48,0.06606,0.11111,24.81,1759
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,68804682815,儿童保温杯吸管水杯女孩2024新款小学生上学专用宝宝婴幼儿园水壶,653024530391,商品,儿童保温杯吸管水杯子女孩可爱食品级316小学生上学专用宝宝水壶,458,29,7.61,0.06332,0.26,16.62,0.00,0,0.00,0,0.00,0,229.16,0.00,229.16,6,6,0,0.2069,30.11,1.27,3,3,0,0.10345,0,0,,3,2.54,3,2.54,0,,0,2.54,6,1194.00,0,0,0,0,0.00,1,130,22,19,0.86364,0,0,0.28384,95,6,4,1,0,0.00,0,4,2,57.29,266,23,3,0,229.16,0.07455,0.2069,36.88,1579
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,68804546097,双头儿童水杯小学生上学专用双饮吸管杯子男孩运动便携水壶瓶夏天,697480084273,商品,双头儿童水杯小学生上学专用双饮吸管杯子男生运动便携水壶瓶夏季,307,21,9.82,0.0684,0.47,31.99,0.00,0,0.00,0,0.00,0,79.78,0.00,79.78,2,2,0,0.09524,8.12,4.91,2,2,0,0.09524,0,0,,2,4.91,2,4.91,0,,0,4.91,4,796.00,0,0,0,0,0.00,1,38,13,11,0.84615,0,0,0.12378,17,3,1,0.5,0,0.00,0,2,1,39.89,234,13,1,0,39.88,0.07168,0.05,44.56,860
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,68804540231,多层保温饭盒可微波炉加热带饭桶大容量便携上班族不锈钢便当餐盒,696808936573,商品,多层保温饭盒秋冬季可微波炉加热带饭桶碗上班族不锈钢便当盒餐盒,2283,350,213.44,0.15331,0.61,93.49,0.00,0,0.00,0,0.00,0,1737.23,739.05,2476.28,44,31,13,0.12571,11.60,4.85,67,42,25,0.19143,14,1,213.44,82,2.60,81,2.64,15,15.25,0.04,3.19,48,9361.90,11,3,0,0,0.00,21,843,283,247,0.87279,0,0,0.36925,491,3,37,0.925,0,0.00,0,40,1,61.91,1869,283,44,12,2226.78,0.15578,0.1173,466.00,11587
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,68804520345,夏天双饮儿童水杯男童小学生上学专用双口吸管杯子男孩方形水壶瓶,675070883486,商品,网红双饮吸管儿童水杯夏季男童小学生上学专用杯子男孩方形水壶瓶,593,31,12.68,0.05228,0.41,21.38,0.00,0,0.00,0,0.00,0,79.76,0.00,79.76,2,2,0,0.06452,6.29,6.34,1,1,0,0.03226,0,0,,1,12.68,1,12.68,0,,0,12.68,2,398.00,0,0,0,0,0.00,2,56,28,25,0.89286,0,0,0.09444,25,2,2,1,0,0.00,0,2,1,39.88,496,28,1,0,79.76,0.05236,0.06667,13.81,884
2024-09-12,371,关键词推广,371,关键词推广,68746518866,230513_好货快投,68803895562,三丽鸥库洛米儿童保温杯女孩小学生水杯上学专用女童水壶2024新款,682712701386,商品,三丽鸥库洛米儿童保温杯女孩小学生水杯上学专用女童水壶2024新款,41,1,0.06,0.02439,0.06,1.46,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,1,1,1,1,0,0,0.02439,0,1,0,,0,0.00,0,0,,,33,1,0,0,0.00,0.02778,0,0.00,0
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,71751208869,保温饭盒上班族可微波炉加热多层不锈钢便当盒学生专用带饭小餐盒,807401375016,商品,保温饭盒上班族可微波炉加热多层不锈钢便当盒学生专用带饭小餐盒,63,7,2.14,0.11111,0.31,33.97,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,9,4,4,1,0,0,0.14286,3,2,0,,0,0.00,0,0,,,62,5,0,0,0.00,0.1129,0,0.01,1
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,71731157769,多层不锈钢保温饭盒冬天24小时超长大容量带饭桶便携上班族汤壶碗,747417320309,商品,多层不锈钢保温饭盒冬天24小时超长大容量带饭桶便携上班族汤壶碗,108,3,1.05,0.02778,0.35,9.72,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,16,3,2,0.66667,0,0,0.14815,13,5,0,,0,0.00,0,0,,,90,3,0,0,0.00,0.0297,0,0.14,3
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,71725687357,保温饭盒上班族小学生专用带饭桶可微波炉加热多层便携便当盒餐盒,726635389726,商品,保温饭盒冬季上班族小学生专用带饭桶可微波炉加热多层便当盒餐盒,544,23,7.83,0.04228,0.34,14.39,0.00,0,0.00,0,0.00,0,239.60,0.00,239.60,4,4,0,0.17391,30.60,1.96,3,3,0,0.13043,1,0,,4,1.96,4,1.96,1,7.83,0.04348,2.61,4,516.00,1,0,0,0,0.00,1,68,22,21,0.95455,0,0,0.125,43,3,4,1,0,0.00,0,4,1,59.90,497,22,3,1,239.60,0.04389,0.17391,72.42,1165
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,71574170314,不锈钢儿童保温饭盒中小学生上学专用女孩一年级餐盒上班族便当盒,826912336647,商品,不锈钢儿童保温饭盒中小学生上学专用女孩一年级餐盒上班族便当盒,9,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,5,0,0,0,0.00,0,,0.00,0
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,71540767684,保温饭盒上班族冬天超长24小时保温桶不锈钢大容量带饭手提桶汤壶,818928954949,商品,保温饭盒上班族冬天超长24小时保温桶不锈钢大容量带饭手提桶汤壶,354,16,7.48,0.0452,0.47,21.13,0.00,0,0.00,0,0.00,0,158.00,0.00,158.00,2,2,0,0.125,21.12,3.74,2,1,1,0.125,2,0,,4,1.87,4,1.87,2,3.74,0.125,3.74,2,398.00,1,1,0,0,0.00,0,47,12,11,0.91667,0,0,0.13277,31,4,2,1,0,0.00,0,2,1,79.00,264,12,2,2,158.00,0.04878,0.125,80.87,1705
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,71540663989,不锈钢保温饭盒中小学生专用上班族儿童餐盒一年级便当盒分格餐盘,821975642413,商品,不锈钢保温饭盒中小学生专用上班族儿童餐盒一年级便当盒分格餐盘,91,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,60,0,0,0,0.00,0,,0.00,0
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,71356606911,不锈钢保温饭盒中小学生专用上班族儿童餐盒一年级便当盒分格餐盘,821820447787,商品,不锈钢保温饭盒中小学生专用上班族儿童餐盒一年级便当盒分格餐盘,10,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,6,0,0,0,0.00,0,,0.00,0
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,71344619276,不锈钢保温饭盒小学生专用初中生一年级儿童餐盒上班族带饭便当盒,823748098023,商品,不锈钢保温饭盒小学生专用初中生一年级儿童餐盒上班族带饭便当盒,19,2,0.51,0.10526,0.26,26.84,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,1,0,1,0.5,0,0,,1,0.51,1,0.51,0,,0,0.51,0,0.00,0,0,0,0,0.00,0,3,2,1,0.5,0,0,0.15789,1,2,0,,0,0.00,0,0,,,14,2,0,0,0.00,0.07143,0,1.76,52
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,71344527496,不锈钢保温饭盒中小学生专用上班族儿童餐盒一年级分格便当盒女孩,822291560206,商品,不锈钢保温饭盒中小学生专用上班族儿童餐盒一年级分格便当盒女孩,54,2,0.86,0.03704,0.43,15.93,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,0,0,0,0,0,0,,0,,0,,0,,0,,0,0.00,0,0,0,0,0.00,0,5,2,2,1,0,0,0.09259,3,3,0,,0,0.00,0,0,,,36,2,0,0,0.00,0.04444,0,0.00,2
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,71337369795,不锈钢保温饭盒小学生专用初中生一年级儿童餐盒上班族便当盒餐盘,823594895232,商品,不锈钢保温饭盒小学生专用初中生一年级儿童餐盒上班族便当盒餐盘,3,0,0.00,0,,0.00,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,,,,0,0,0,,0,0,,0,,0,,0,,,,0,0.00,0,0,0,0,0.00,0,0,0,0,,,0,0,0,,0,,0,0.00,0,0,,,3,0,0,0,0.00,0,,0.00,0
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,71086461279,保温饭盒上班族冬天超长保温桶24小时不锈钢便当盒大容量便携汤壶,813205216722,商品,保温饭盒上班族冬天超长保温桶24小时不锈钢便当盒大容量便携汤壶,184,6,1.77,0.03261,0.30,9.62,0.00,0,0.00,0,0.00,0,0.00,76.90,76.90,1,0,1,0.16667,43.45,1.77,1,0,1,0.16667,0,0,,1,1.77,1,1.77,0,,0,1.77,1,198.00,0,0,0,0,0.00,1,41,5,3,0.6,0,0,0.22283,35,8,1,1,0,0.00,0,1,1,76.90,140,5,1,0,76.90,0.03571,0.16667,28.59,248
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,70505833790,多层保温饭盒上班族学生专用可微波炉加热带饭桶大容量便当盒餐盒,740423777764,商品,超长保温饭盒上班族可微波炉加热带饭桶冬季便当盒餐盒小学生专用,1587,141,52.50,0.08885,0.37,33.08,0.00,0,0.00,0,0.00,0,561.69,59.88,621.57,13,12,1,0.0922,11.84,4.04,26,22,4,0.1844,4,0,,30,1.75,30,1.75,4,13.13,0.02837,2.02,15,2985.00,3,1,0,0,0.00,4,276,120,110,0.91667,0,0,0.17391,133,2,13,1,0,0.00,0,13,1,47.81,1409,121,21,4,621.57,0.09091,0.09286,179.68,3816
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,69996699853,冬天不锈钢保温饭盒24小时超长多层大容量便携带饭桶壶手提上班族,767759025702,商品,冬天不锈钢保温饭盒24小时超长多层大容量便携带饭桶壶手提上班族,307,15,4.73,0.04886,0.32,15.41,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0,0,0,0,0.00,,2,2,0,0.13333,0,0,,2,2.37,2,2.37,0,,0,2.37,0,0.00,0,0,0,0,0.00,0,45,12,11,0.91667,0,0,0.14658,30,4,0,,0,0.00,0,0,,,290,12,2,0,0.00,0.04983,0,2.34,136
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,69596790448,双层不锈钢超长保温饭盒便携带饭桶小型24小时上班族便当装汤壶碗,720335400398,商品,双层不锈钢超长保温饭盒便携带饭桶小型24小时上班族便当装汤壶碗,592,31,12.56,0.05236,0.41,21.22,0.00,0,0.00,0,0.00,0,0.00,149.68,149.68,3,0,3,0.09677,11.92,4.19,5,4,1,0.16129,1,0,,6,2.09,6,2.09,1,12.56,0.03226,2.51,4,496.80,0,1,0,0,0.00,2,81,30,21,0.7,0,0,0.13682,51,3,1,0.5,0,0.00,0,2,2,74.84,482,30,5,0,49.88,0.05396,0.03333,33.93,559
2024-09-12,371,关键词推广,371,关键词推广,68745037894,多链接_保温饭盒趋势拉新,68804700576,冬天不锈钢保温饭盒超长便携大容量多层带饭桶24小时上班族汤壶碗,632475827272,商品,秋冬季不锈钢保温饭盒超长便携大容量多层带饭桶24小时上班族汤壶,589,34,9.03,0.05772,0.27,15.33,0.00,0,0.00,0,0.00,0,119.80,0.00,119.80,2,2,0,0.05882,13.27,4.52,5,4,1,0.14706,1,0,,6,1.51,6,1.51,1,9.03,0.02941,1.81,3,594.00,1,0,1,0,0.00,4,84,29,25,0.86207,0.02941,1,0.14261,50,3,2,1,0,0.00,0,2,1,59.90,525,29,4,1,119.80,0.06007,0.05882,66.68,658
